timestamp,open,high,low,close,volume,turnover,log_return,log_return_3,log_return_5,log_return_15,close_open_log_return,high_low_log_range,volume_log_change,volume_ma_ratio,fracdiff_close,fracdiff_close_5,ema_20,ema_50,ema_200,ema_20_log_distance,ema_50_log_distance,ema_200_log_distance,ema_20_return,ema_50_return,ema_200_return,rsi,macd,macd_signal,macd_hist,macd_return,macd_signal_return,macd_hist_return,bb_width,atr,atr_pct,volume_ma,sentiment_score,hour,minute,risk_level_encoded,ml_probability,funding_rate,predicted_funding_rate,premium_index,premium_basis_pct,cvd,cvd_ratio,oi,oi_change_pct,liquidation_imbalance,liquidation_notional,liquidation_reversal_signal,label,risk_level
2026-05-14 23:35:00,81287.8,81300.3,81274.3,81300.3,28.764,2338086.0035,,,,,0.00015376279106068722,0.00031985316552119635,,,,,81300.3,81300.3,81300.3,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,,0.0,23,35,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,high
2026-05-14 23:30:00,81326.3,81331.5,81285.4,81287.8,35.675,2900770.8223,-0.00015376279106149582,,,,-0.00047351368324590945,0.0005669767562284724,0.21532555812265253,,,,81299.10952380953,81299.80980392157,81300.17562189056,-0.00013911871572247492,-0.00014773287768754528,-0.00015223281304166392,-0.00015376279106149582,-0.00015376279106149582,-0.00015376279106149582,,-0.9971509971510386,-0.19943019943020773,-0.7977207977208309,0.0,0.0,0.0,,,,,0.0,23,30,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,high
2026-05-14 23:25:00,81258.6,81349.9,81242.4,81326.3,97.715,7943788.484,0.0004735136832465514,,,,0.0008327957136582254,0.0013223260346775611,1.0076049151191397,,,,81301.69909297052,81300.84863514033,81300.43556595137,0.00030254782775962497,0.00031300508769405155,0.00031808404562561066,-9.402217446072943e-05,-0.00012916371363765085,-0.00014752123410320678,,1.3041939594695577,0.10129463234974537,1.2028993271198123,5.0039148947650505e-05,1.0007829789530102e-05,4.003131915812041e-05,,,,,0.0,23,25,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,high
2026-05-14 23:20:00,81199.6,81264.6,81148.2,81258.6,101.882,8272780.3255,-0.0008327957136593511,-0.0005130448214742955,,,0.0007263407152594727,0.001433384806241348,0.04176020237489109,,,,81297.59441744952,81299.19182591914,81300.0192916633,-0.000479748087242271,-0.0004994066798502672,-0.0005095901588987317,-0.00016438155914631243,-0.00015675712540320772,-0.00015433988564107887,,-2.308190407391521,-0.38060237559850796,-1.9275880317930132,-1.5533653754776824e-05,4.899533080668717e-06,-2.043318683544554e-05,,,,,0.0,23,20,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,high
2026-05-14 23:15:00,81218.1,81232.2,81199.2,81199.6,90.269,7331353.6651,-0.0007263407152588996,-0.0010856227456716994,,,-0.00022780768450733957,0.0004063253835652201,-0.12102117948570612,,,,81288.26161578766,81295.2862641184,81299.02009473133,-0.001091223202264402,-0.0011776788698103502,-0.0012236330545150054,-0.00021790147877608264,-0.0001790937367700976,-0.00016003143618453978,,-9.818654621820315,-2.2682128248428697,-7.550441796977445,-5.8239198407015504e-05,-7.728213216868128e-06,-5.0510985190147374e-05,,,,,0.0,23,15,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,high
2026-05-14 23:10:00,81166.5,81218.2,81166.5,81218.1,110.315,8957427.7082,0.00022780768450658684,-0.001331328744411664,-0.0010115778522266083,,0.0006355282672956803,0.0006367595191772887,0.2005458083891103,,,,81281.57955714122,81292.25935180004,81298.21491965938,-0.0007811854684476316,-0.0009126213348995549,-0.000985916659859143,-0.00017545298703487602,-0.000163136818288659,-0.0001561723404562699,,-14.11524448072305,-4.637619156018906,-9.477625324704142,-1.491986163295266e-05,-9.166542900085036e-06,-5.7533187328676245e-06,,,,,0.0,23,10,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,high
2026-05-14 23:05:00,81284.0,81293.1,81134.5,81166.5,150.525,12224040.8219,-0.0006355282672956264,-0.0011340612980479392,-0.001493343328460739,,-0.001446594753360481,0.0019528706993694196,0.31078927359017605,,,,81270.61959931825,81287.32761251376,81296.90432344387,-0.0012817886180531701,-0.0014874378530898014,-0.0016053111467861925,-0.00021926968039304273,-0.00018166197315167733,-0.00016094205117108938,,-21.436900415981654,-7.997475408011456,-13.439425007970197,-4.968028781831703e-05,-1.7269291883731435e-05,-3.24109959345856e-05,,,,,0.0,23,5,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,high
2026-05-14 23:00:00,81416.2,81416.3,81269.5,81284.0,97.413,7923669.4925,0.0014465947533608414,0.0010388741705718019,-0.0005202622583464489,,-0.0016250751885194458,0.0018047062477920908,-0.43516951138250715,,,,81271.89392319269,81287.19711790538,81296.77592221559,0.0001491103128987703,-3.924140954403299e-05,-0.00015713712583043105,-6.061592479743473e-05,-0.00011780876819040211,-0.00014494666008121944,,-17.555726001533912,-9.909125526715947,-7.646600474817966,8.974720086737866e-05,4.1340066664905845e-06,8.561319420088807e-05,,,,,0.0,23,0,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,high
2026-05-14 22:55:00,81411.2,81420.7,81375.0,81416.2,45.094,3670469.4451,0.001625075188519176,0.002436141674584391,0.0019376086438320783,,6.141472505941093e-05,0.0005614399053591121,-0.7702104720036838,,,,81285.6373590791,81292.25605445812,81297.96422149704,0.0016052154536634333,0.0015236442190147415,0.0014533317138045732,9.992608599462343e-05,-4.946037773120297e-05,-0.00012733450238370308,,-3.7689856369252084,-8.6810975487578,4.912111911832591,0.00021220025719082648,4.5747256771357765e-05,0.0001664530004194687,,,,,0.0,22,55,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,high
2026-05-14 22:50:00,81483.1,81483.1,81411.2,81411.2,95.697,7792652.0068,-6.141472505838408e-05,0.0030102552168216334,0.002602534634032594,,-0.000882781100005732,0.0008827811000056654,0.7524377500408486,,,,81297.59570583348,81296.92052291075,81299.09094566124,0.0013967720877854362,0.001404887160861179,0.0013780670684599983,8.456029446576558e-05,-4.992917566560223e-05,-0.0001266785842013616,,6.676682576231542,-5.6095415237599315,12.286224099991474,0.0001711862169629437,7.083504880967495e-05,0.00010035116815326874,,,,,0.0,22,50,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,high
