timestamp,open,high,low,close,volume,turnover,log_return,log_return_3,log_return_5,log_return_15,close_open_log_return,high_low_log_range,volume_log_change,volume_ma_ratio,fracdiff_close,fracdiff_close_5,ema_20,ema_50,ema_200,ema_20_log_distance,ema_50_log_distance,ema_200_log_distance,ema_20_return,ema_50_return,ema_200_return,rsi,macd,macd_signal,macd_hist,macd_return,macd_signal_return,macd_hist_return,bb_width,atr,atr_pct,volume_ma,sentiment_score,hour,minute,risk_level_encoded,ml_probability,funding_rate,predicted_funding_rate,premium_index,premium_basis_pct,cvd,cvd_ratio,oi,oi_change_pct,liquidation_imbalance,liquidation_notional,liquidation_reversal_signal,label,risk_level
2026-05-14 23:00:00,81416.2,81416.3,81269.5,81284.0,97.413,7923669.4925,0.0014465947533608414,0.0010388741705718019,-0.0005202622583464489,,-0.0016250751885194458,0.0018047062477920908,-0.43516951138250715,,,,81156.14642282856,81096.5228467727,81051.8403294373,0.0015750363290649716,0.002309841854867045,0.002860510756596213,0.00022929221323560254,0.00021007225373520828,0.00018506125329262373,,56.06420627082116,44.4303795346062,11.633826736214957,1.1228635775909792e-05,-3.386072233137429e-06,1.4614708009047221e-05,,,,,0.0,23,0,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,high
2026-05-14 22:55:00,81411.2,81420.7,81375.0,81416.2,45.094,3670469.4451,0.001625075188519176,0.002436141674584391,0.0019376086438320783,,6.141472505941093e-05,0.0005614399053591121,-0.7702104720036838,,,,81180.91343017822,81109.05920572279,81055.46579879614,0.002895338992098928,0.0037806065710963566,0.00444095324914251,0.0003622239251673715,0.000265562564903207,0.00019938975016054963,,69.70988132791535,49.48627989326803,20.22360143464732,0.00012119764303243521,2.15306708199771e-05,9.966697221245811e-05,,,,,0.0,22,55,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,high
2026-05-14 22:50:00,81483.1,81483.1,81411.2,81411.2,95.697,7792652.0068,-6.141472505838408e-05,0.0030102552168216334,0.002602534634032594,,-0.000882781100005732,0.0008827811000056654,0.7524377500408486,,,,81202.84548444695,81120.90786432191,81059.00544258922,0.002564026717799095,0.003573341185409973,0.004335961026331603,0.0003218773870506329,0.00025273992608118383,0.00019679468075538612,,79.20766228345747,55.430556371305926,23.77710591215154,7.143971950891113e-05,3.15124805577639e-05,3.9927238951147225e-05,,,,,0.0,22,50,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,high
2026-05-14 22:45:00,81474.5,81532.9,81463.0,81483.1,67.822,5527372.8303,0.0008827811000049479,0.00244644156346574,0.003257508049530955,,0.00010554892816269559,0.0008576903380398065,-0.3443003239164826,,,,81229.53639069009,81135.11147748577,81063.22528893162,0.0031185404065841027,0.004281372391869098,0.005166814343983361,0.0003752967882843772,0.000277447423097802,0.00020362041627030713,,91.48190477244498,62.640826051533736,28.84107872091124,0.0001069619282119553,4.6602370088602185e-05,6.035955812335312e-05,,126.01428571428758,0.0015465082417616361,,0.0,22,45,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,high
2026-05-14 22:40:00,81468.6,81499.9,81453.6,81474.5,25.562,2082799.2749,-0.00010554892816294625,0.0007158174467836176,0.003787487388663635,,7.24179176973557e-05,0.0005682602858596576,-0.9757797523791636,,,,81252.8662582434,81148.42083130985,81067.31757461389,0.0027260399090476284,0.0040120656808149135,0.005010904565912355,0.0003295019581465369,0.00026242795834247853,0.00020054410438539915,76.71964090743604,99.3699078077334,69.98664240277367,29.38326540495973,5.4732637305369275e-05,4.822842353195561e-05,6.504213773413668e-06,,124.44285714285797,0.0015273841158013608,,0.0,22,40,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,high
2026-05-14 22:35:00,81455.7,81479.3,81434.2,81468.6,43.824,3569635.0073,-7.241791769629913e-05,0.0007048142541457025,0.0022684747176064946,0.005348850248125814,0.00015835575205140083,0.0005536680649807498,0.5390747388111996,,,,81273.41232888689,81160.97687714084,81071.31043456799,0.0024008960874120078,0.003785151772406792,0.004889347477586625,0.00029122387473293345,0.0002492967475174284,0.00019782806436468575,75.76574369027199,103.94689129339531,76.778692180898,27.168199112497305,1.583144854335638e-05,4.174902853423576e-05,-2.5917579990879382e-05,,116.39285714285818,0.0014286836541054857,,0.0,22,35,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,high
2026-05-14 22:30:00,81401.5,81500.0,81394.1,81455.7,58.723,4783839.4711,-0.00015835575205258579,-0.00033632259791183117,0.00048504377703473267,0.005017742431874694,0.0006656138261134452,0.0013002314377199885,0.2926498603987482,,,,81290.7730594691,81172.53464666473,81075.13520636334,0.002028965065324684,0.0034845687254385638,0.0046839171810013625,0.00024840676742002684,0.00023331037498527103,0.0001942839467883945,69.66162706983337,105.31920722896757,82.48679519051191,22.832412038455658,-2.16825459458259e-05,2.906271363822343e-05,-5.074525958404933e-05,,110.5714285714296,0.0013574424941585378,,0.0,22,30,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,high
2026-05-14 22:25:00,81400.5,81416.7,81378.0,81401.5,29.05,2364776.7489,-0.0006656138261131872,-0.0008963874958620721,-0.00011915532402007045,0.002692761866255111,1.2284861365484056e-05,0.0004754454626471725,-0.7038129896215501,,,,81301.31848237681,81181.51368012886,81078.3826172453,0.001233508264048666,0.0027084076483703257,0.0039783202369285675,0.00016135718708353025,0.00019805844553042953,0.00018572775004310513,61.93418594625667,100.8705179223034,86.16353973687022,14.706978185433186,-9.129178917784489e-05,4.991813075009766e-06,-9.628360225285466e-05,,107.6071428571439,0.0013219307120525285,,0.0,22,25,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,high
2026-05-14 22:20:00,81365.1,81414.9,81365.1,81400.5,27.347,2225778.3555,-1.2284861364619815e-05,-0.0008362544395303928,-0.0010142212853896382,0.002030302740214651,0.0004349813542685322,0.0006118687990376105,-0.06041164966012591,,,,81310.76434119805,81190.10137894734,81081.58776533241,0.001104916411952317,0.0025903924816326196,0.003926572336999001,0.00014481984913608737,0.00018980968839729036,0.00018375747530272976,58.74321179208648,96.1557839307934,88.16198857565486,7.993795355138545,-9.267117299304134e-05,-1.4540784138600456e-05,-7.813038885444089e-05,,104.2999999999998,0.0012813189108174987,,0.0,22,20,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,high
2026-05-14 22:15:00,81465.0,81465.0,81359.2,81365.1,51.631,4202763.7808,-0.000434981354269226,-0.001112880041747033,-0.001343653711495918,0.0009504903487069782,-0.001227046013414776,0.0012995613046477407,0.635515433650351,0.6179774944687717,,,81315.93916584586,81196.96406996902,81084.40878259279,0.0006061317188557069,0.002070885200799566,0.0034568487838964046,8.96006869070099e-05,0.0001653080788809564,0.00017760087003335708,53.02463361396963,88.54217998952663,88.23802685842922,0.30415313109740794,-0.0001264151834162204,-3.691566399412445e-05,-8.949951942209594e-05,0.006735161497874106,104.17857142857143,0.00128038399053859,83.54835,0.0,22,15,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,high
2026-05-14 22:10:00,81407.1,81465.0,81376.9,81465.0,55.575,4525397.2715,0.0012270460134153893,0.0007797797977815435,-4.4189780384229493e-05,0.0017040226788758162,0.0007109873629558977,0.001082031204445217,0.07361119256211524,0.722297784238637,,,81330.13543576532,81207.47528291141,81088.19575988041,0.0016585893768166216,0.003168600578362657,0.004637288878930335,0.00019792881324114128,0.00020694486062740474,0.00018804311026601414,65.32066508313483,89.53730875361362,88.49788323746611,1.039425516147503,-1.882878979097858e-05,-3.3298289153495275e-05,1.4469499362516696e-05,0.006161966425918157,98.59285714285632,0.0012102480469263648,76.94195,0.0,22,10,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,high
2026-05-14 22:05:00,81365.0,81424.3,81348.9,81407.1,60.463,4921098.7959,-0.0007109873629556063,8.107729619055704e-05,-0.00059682139128725,0.001825831029579561,0.0005172876793846111,0.0009264425027334697,0.08429814785323586,0.9043698069746395,,,81337.46539426385,81215.3037031894,81091.36893639903,0.0008573542030170245,0.002361236226567698,0.0038872338391975347,0.00011136536788907008,0.0001709475185261102,0.00017909753341803782,65.4275092936803,84.67779643199174,87.73386587637124,-3.056069444379503,-8.892383575189727e-05,-4.442339847317567e-05,-4.45004372787216e-05,0.005291962570443545,102.6428571428561,0.0012608587843425953,66.85650000000001,0.0,22,5,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,high
2026-05-14 22:00:00,81347.8,81386.8,81289.3,81365.0,101.899,8287966.2616,-0.0005172876793864134,-1.229028926630349e-06,-0.0004484952445604762,0.0020348840654520473,0.00021141545181526658,0.001198701120504825,0.5219505189343403,1.456697838019043,,,81340.0877376673,81221.17414620159,81094.09163354928,0.0003076792356662139,0.001771636839448476,0.0033364143572249816,5.14936491009288e-05,0.0001439579029216975,0.0001721683273204811,60.55164487860888,76.54709251696477,85.49651120448996,-8.949418687525196,-0.00012737640314878517,-6.101399940829757e-05,-6.63624037404876e-05,0.004946212394429903,107.36428571428509,0.0013195389382939236,69.95205,0.0,22,0,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,high
2026-05-14 21:55:00,81420.0,81420.0,81320.0,81347.8,72.538,5902038.6974,-0.00021141545181357912,-0.0014396904941555988,-0.0006476258350094355,0.0015956609291318813,-0.0008871534140703798,0.0012289543146868816,-0.3398715641584804,1.0223682699104097,,,81340.82223884184,81226.1398659584,81096.616094907,8.709580443877485e-05,0.0014990362351774422,0.0030939043889386397,2.64546871090709e-05,0.00013002169293207882,0.0001683515732992467,63.699561734925474,67.9324715861876,81.9837032808295,-14.0512316946419,-0.0001316514118368469,-7.514148189400744e-05,-5.650992994283946e-05,0.004752129155271022,103.1785714285704,0.0012683633906334332,70.95095,0.0,21,55,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,high
2026-05-14 21:50:00,81391.5,81420.0,81350.0,81420.0,54.576,4441356.8548,0.0008871534140695303,0.00015845028286953777,0.0006745089333293208,0.003118342610497038,0.00035009812318046346,0.00086010940978592,-0.28451633680306676,0.759096472682764,,,81348.36297799976,81233.7422241561,81099.83384520645,0.0008814635786507097,0.0022926135845704465,0.003941445287555467,0.00010842599443863846,0.00015971313297668475,0.00017550383042133906,61.03179753406889,66.16850964228797,78.82066455312119,-12.652154910833218,-4.5865353424147514e-05,-6.928625620003546e-05,2.3420902775887943e-05,0.004717951640406066,90.49285714285568,0.0011114327823981292,71.896,0.0,21,50,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,high
2026-05-14 21:45:00,81419.7,81428.4,81357.9,81391.5,38.087,3100037.9545,-0.0003500981231798761,0.0003256398390760751,-0.0009026352032659446,0.0013216497339563205,-0.0003464135180135797,0.0008661663101585477,-0.35972120911718797,0.5526695359183686,,,81352.4712658093,81239.92880360095,81102.73599600041,0.00048075922161672224,0.00186633838447392,0.0035556123667195294,6.475703085592277e-05,0.0001397205346960353,0.00017027396023625236,47.59118392822341,61.7589268128213,75.40831700506122,-13.64939019223992,-7.682950033524287e-05,-7.079490502707694e-05,-6.034595308165939e-06,0.004701122830528006,85.76428571428447,0.001053725336359257,68.9146,0.0,21,45,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,high
2026-05-14 21:40:00,81439.9,81457.3,81400.3,81419.7,109.375,8905796.8501,0.00034641351801312226,0.0008834688089027765,0.00015476567770278393,4.298806345026662e-05,-0.00024806643395400627,0.0006999980636763506,1.054909328118677,1.5785276936898578,,,81358.8740023989,81246.97865444013,81105.88986668696,0.0007483943834749596,0.0021259773180748454,0.003863199756526825,9.158145820422749e-05,0.00014782614188494066,0.0001720265926519426,50.793058406419114,59.849892666519736,72.29663213735293,-12.446739470833194,-4.46514275312722e-05,-6.556620952791599e-05,2.0914781996643787e-05,0.004546210638852348,85.32857142856976,0.0010480089146554183,69.28925000000001,0.0,21,40,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,high
2026-05-14 21:35:00,81409.6,81490.0,81389.4,81439.9,105.952,8630294.4514,0.0002480664339543637,0.00024438182878760983,0.000920119791043561,0.0003524692224630144,0.0003721227311061109,0.0012352699333625134,-0.03179618331294343,1.5120145447487918,,,81366.59076407518,81254.54419740327,81109.21335060052,0.0009015597871986358,0.002280943997048368,0.004070358069181879,0.00010648478922804998,0.0001517571337308004,0.00017278320798828513,45.539033457247704,59.28355659557565,69.69401702899748,-10.410460433421832,-2.6777189988332647e-05,-5.7808405619999326e-05,3.103121563166668e-05,0.004090716622523784,83.82142857142753,0.0010292427737684789,70.0734,0.0,21,35,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,high
2026-05-14 21:30:00,81377.9,81467.3,81371.5,81409.6,93.921,7647870.1502,-0.00037212273110753813,0.0002223572208599478,0.000759412511749602,-0.0009024346086494717,0.0003894647979814354,0.0011766238888088012,-0.1205321579822769,1.3561874672400174,,,81370.6868817823,81260.62481711296,81112.20227248508,0.0004790144793211937,0.0018339655300199098,0.0036614369765022303,6.090312062466064e-05,0.0001312128253057675,0.0001673612583455406,43.585688871318574,55.747155895034666,66.90464480220493,-11.157488907170261,-6.19417841121832e-05,-5.8635081318436106e-05,-3.3067027937470995e-06,0.003576007374779127,87.35714285714286,0.0010730570210041917,69.25370000000001,0.0,21,30,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,high
2026-05-14 21:25:00,81298.6,81421.4,81290.8,81377.9,101.531,8259631.5191,-0.0003894647979798549,-0.0005135210951330293,-0.0005172057002997832,-0.0011863504784663803,0.0009749411412377584,0.0016052887004884863,0.07791016718769317,1.5198341416681636,,,81371.37384542207,81265.22384389285,81114.84603096782,8.102114026264928e-05,0.0013878536445091072,0.00323941524142235,1.8010937900421063e-05,0.00011079409498084113,0.00016182070057115859,41.470754184689234,49.81240143284958,63.48619612833386,-13.673794695484276,-9.016991550829443e-05,-6.494204815640778e-05,-2.522786735188665e-05,0.0023780663617615047,93.46428571428467,0.0011485217204460262,66.804,0.0,21,25,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,high
2026-05-14 21:20:00,81250.3,81324.2,81228.5,81298.6,78.24,6360096.0107,-0.0009749411412389719,-0.001736528670326365,-0.001142048718358879,-0.002088873702009053,0.0005942827225717114,0.0011774644291571105,-0.2605831448436895,1.188238805018122,,,81364.44300300092,81266.5327127598,81116.67442866963,-0.0008087847627891165,0.00039671985608258353,0.0022419420195838313,-7.655592677952112e-05,6.821624258006415e-05,0.00015050963746857023,36.86674469152305,38.26907641055004,58.4427721847771,-20.173695774227056,-0.00015796306104434198,-8.354625073399462e-05,-7.441681031034736e-05,0.002283119241457639,96.57142857142753,0.0011878609050023927,65.84535,0.0,21,20,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,high
2026-05-14 21:15:00,81283.5,81312.8,81221.8,81250.3,107.597,8743132.6832,-0.0005942827225720038,-0.0019586886617908306,-0.002082744958944005,-0.002524800672528471,-0.00040853041597185114,0.0011197616939223056,0.31861174057154606,1.560043786836401,,,81353.57224081036,81265.89613578883,81118.00403634457,-0.001269442010565669,-0.00018981530309858385,0.001631264677140365,-0.00012586324066451944,4.223589100547325e-05,0.00014309876821443518,37.234042553191045,24.93605451087933,51.74142864999755,-26.80537413911822,-0.00017891128627385935,-0.00010261925784196756,-7.629202843189179e-05,0.002883414871145768,97.52142857142773,0.001200259304537063,68.9705,0.0,21,15,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,high
2026-05-14 21:10:00,81359.9,81360.0,81275.1,81283.5,73.225,5955060.5592,0.00040853041597266326,-0.0011606934478383124,-0.0019222809769257054,-0.0014506564304426206,-0.0009394787076431578,0.0010440551604432374,-0.3848558735843115,1.0792681758488596,,,81346.89869406652,81266.58648340496,81119.6507623511,-0.0007789200141541386,0.00021013804962422,0.0020194986245236635,-7.496860669907347e-05,5.660038218065718e-05,0.00014573987913740264,40.63100576553439,16.854216218998772,44.763986163797796,-27.909769944799024,-0.0001132883487062558,-0.0001047530760148252,-8.535272691430592e-06,0.003163267750266608,101.7999999999998,0.0012524067000067639,67.8469,0.0,21,10,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,high
2026-05-14 21:05:00,81336.6,81383.6,81327.4,81359.9,69.129,5623866.0523,0.0009394787076431044,0.0007537264010437639,-0.0006106795381750629,-0.0004988928614348964,0.00028642288136849413,0.0006907953639874832,-0.05756256836103191,1.0179165025455643,,,81348.13691367922,81270.24583699691,81122.0413020292,0.00014526738934605987,0.0011045337471777827,0.002929534771645592,2.1645423238276796e-05,9.122306161055707e-05,0.00015363777792850415,49.609257589419,16.42480768582027,39.09615046820229,-22.67134278238202,-1.8228481490619472e-05,-8.744815710998406e-05,6.921967561936459e-05,0.003019973321892135,101.39285714285714,0.0012462264228797865,67.91225,0.0,21,5,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,high
2026-05-14 21:00:00,81375.0,81436.0,81313.3,81336.6,152.01,12369506.111,-0.0002864228813681535,0.0010615862422476141,-0.0005076376215633616,-0.0003503343885338239,-0.0004720007757640445,0.0015078408724018258,0.7879719838031631,2.047696055682892,,,81347.03815999549,81272.84796103626,81124.17621444682,-0.00012771211182993625,0.0007860280867575398,0.002616812269478075,-7.694415295668949e-06,7.641341678786255e-05,0.0001492590649006767,39.09646739130409,14.042509744598647,34.08542232348156,-20.042912578882913,-4.13363649152712e-05,-7.82257986710415e-05,3.6889433755770294e-05,0.0029083656847767297,103.02142857142879,0.0012666060367833027,74.23465,0.0,21,0,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,high
2026-05-14 20:55:00,81354.5,81375.0,81318.6,81375.0,126.395,10281374.4252,0.00047200077576370347,0.0011250566020386543,0.0009393042954393138,-0.0011053796261855098,0.00025195186009230455,0.0006933278538221626,-0.18453438418759305,1.612938215897258,,,81349.70119237687,81276.85392334856,81126.67197350705,0.0003114992673687311,0.0012086943973237396,0.0030580785870792937,3.799084099569985e-05,9.192664655162101e-05,0.0001524704252077715,47.180748287369745,15.079256260796683,30.284189110944585,-15.204932850147902,1.5312701775317916e-06,-6.227438490132684e-05,6.380565507885863e-05,0.002735833283116953,98.75714285714223,0.001213605442176863,78.36319999999999,0.0,20,55,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,high
2026-05-14 20:50:00,81305.1,81430.6,81305.1,81354.5,227.025,18477655.3302,-0.00025195186009163706,-6.637396569608711e-05,0.0012816351579196805,-0.0006463441233215406,0.000607403455053347,0.0015423785300908708,0.585648219607557,2.6161494290623346,,,81350.15822167431,81279.89886753098,81128.9389190443,5.3876225630133945e-05,0.0009192232220449625,0.00277820506801163,1.0377250415953479e-05,7.844121491855206e-05,0.00014844632286648387,49.041446047106,14.08435103832744,27.04422149642116,-12.959870458093718,-2.265163362343356e-05,-5.434983464574819e-05,3.169820102231463e-05,0.0025954114973055836,99.30714285714203,0.0012206717865286129,86.7783,0.0,20,50,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,high
2026-05-14 20:45:00,81204.9,81310.3,81204.8,81305.1,128.815,10469356.7958,-0.0006074034550547225,-0.00038735453938265607,0.0002657012868922948,-0.0007364598989898496,0.0012331550390451882,0.001298341075014168,-0.566682877059205,1.4037249956547346,,,81345.86696246723,81280.88714723565,81130.69176562098,-0.0005008103504327011,0.0002995915408341432,0.00214920159690557,-4.845900724792042e-05,5.154534550783541e-05,0.00014092542955383507,46.318330746680395,9.203620724001667,23.476101341937262,-14.272480617935596,-6.969532783921171e-05,-5.74189332844409e-05,-1.2276394554770815e-05,0.002678055772326966,102.85714285714182,0.0012650761496774718,91.76655000000001,0.0,20,45,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,high
